Publish time,Description,Follows,Reach,Likes,Media URL,Permalink,Conversion
2024-10-16T13:10:57+0000,"Our interpretation of Pericles features an all gender-marginalized cast- aka #NoBoysAllowed But this decision was not made on a whim. Learn more about our vision, and get your tickets at the link in our bio- we open TOMORROW!
#Pericles #HamletIsntDead #Hidiots #Shakespeare

Text reads: Hamlet Isn't Dead's Pericles. Why no boys allowed? Quote from Tina Packer's book, Women of Will: ""It has taken hundreds of years for women’s voices to be heard and affect the course of human events. In order for the world to find its healthy balance, all women’s voices need to be heard."" End quote. Text continues: We have taken that sentiment and included all marginalized genders, not just women, in this reimagining of Pericles. Hamlet Isn't Dead has a long history of non-male interpretations, like in the 2017 production of Henry the fifth, the 2018 production of As You Like It, and the 2019 production of Troilus and Cressida. Quote from Olivia Basile, who plays Pericles, ""When you're someone in a body or a gender that is marginalized, you're never thinking Pericles is you. The rehearsal process has been a really safe space to engage with a text that I don't think I'd engage with otherwise."" End quote. Quote from Jillian Cicalese, Assistant Director, ""We’re exploring a story that is traditionally told with cis men using a better representation of today's artists and discovering how the text translates through those voices. To me, this piece is about finding power in femininity and the relationship between daughter and father. The feminine spirit through the character of Marina brings her father back to life after years of estrangement, trials, and tribulations."" End quote. Quote from Sophia Carlin, Director, “The things that happen to Pericles, the loss of his wife, child, and general uncertainty of where to call home, can happen to anyone. Because we have a focus on centering marginalized voices in this production, their perspectives on these characters are upheld above anything else. My hope is that this process has become a very safe space but also a very soft space in that it is informed by the experiences and needs of the people we've chosen to collaborate with.” End Quote.",3.0,2130,93.0,https://scontent-lga3-3.cdninstagram.com/v/t51.29350-15/463369246_557178133658299_385240364412777647_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=110&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=SAzGuZybLWYQ7kNvwEmGM_u&_nc_oc=Adn3K8ZC-G9F6d7jYVI1cubSN_8413ltLolqcz674PFIrOxCh0zEHJ1m6EgQx_pFuDDQzp_RIjNTMO0en-U46iTK&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=UX7N9kGiqNNdGFe8DDb9yQ&oh=00_AfcSN5FFLQXyDl3MREnrZ_W0DA4cgx4a8aiPgoKz88UGrw&oe=68FF0D88,https://www.instagram.com/p/DBL6rhovFvu/,0.0014084507042253522
2025-01-21T14:04:28+0000,"We are so thrilled to bring this four part series to @caveatnyc directed by some of your favorite #Hidiots 💀 For Bard’s Sake is a series of abrieviated one acts unpacking Shakespeare’s works with hilarity and heart. #NoHateSpeare

Save the date(s)! Tickets now available in bio!

#ForBardsSake #Shakespeare #HamletIsntDead #NYCActor #Macbeth #TwoGents #AsYouLikeIt #ShrewYou #TamingOfTheShrew",2.0,1499,91.0,https://scontent-lga3-1.cdninstagram.com/v/t51.29350-15/474103062_1330955534593936_3371128005102244053_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=103&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=KtvAb6AV0qIQ7kNvwHrdc5k&_nc_oc=AdkvR7ISwerWmsp8i5RMc0zGVyA3jxjVag3tmRjwxEJe2QKazbVlAO61oVFOs_BcR8IYIc3cQD-Wxdjgw4r9oYE9&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=UX7N9kGiqNNdGFe8DDb9yQ&oh=00_AffcweE7u9Tt6FOjF8VW12t1PLOogks78_D0slOtR8yDZQ&oe=68FF0EF6,https://www.instagram.com/p/DFFx9xUu8Hs/,0.00133422281521014
2025-01-26T21:19:46+0000,"Shakespeare’s most absurd play comes to life at @theatre_154 this May! Our second mainstage of the season will be our 32nd of the Bard’s canon, bringing us that much closer to producing all 38. Casting and tickets coming soon! #ThanksJupiter

#ItsGonnaBeMay #Cymbeline #CymbelMeme #Shakespeare #HamletIsntDead #Hidiots #ClassicalActor #TheatreKid #NYCShakespeare",1.0,764,61.0,https://scontent-lga3-1.cdninstagram.com/v/t51.29350-15/475023582_624431849996002_1034496073406729731_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=108&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=pmWAHeVO14cQ7kNvwFRHbu3&_nc_oc=AdmdHLdleRNzqnzeMYMnin8603LCEXF0BzjWF46xW0X1mmlq6Hp1R6JOHOCIhmgPuUYMGDRdIYRcvyJuGGAJou8m&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=UX7N9kGiqNNdGFe8DDb9yQ&oh=00_Affq3R6N4RLHcmvyFdiy_-BQLG62k6an7CjOEx-2LenYYg&oe=68FF0361,https://www.instagram.com/p/DFTbwXTvIAO/,0.0013089005235602095
2025-01-15T13:27:52+0000,"Meet the cast of Ham.Net! Any of these #Hidiots could be Hamlet in our exclusive one-night-only stream of the Bard’s classic angst-fest. YOU control the story-- from the comfort of your own home 💀🛋 RSVP for free at the link in our bio to get all the instructions to stream on the 1st!

Coming to you live from @tinybabyblackbox

#HamletIsntDead #TwitchStream #InteractiveTheatre #Shakespeare #Hamlet",2.0,1938,51.0,https://scontent-lga3-1.cdninstagram.com/v/t51.29350-15/473037598_977558010889870_3868578335516455922_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=9Snpq_gTIPkQ7kNvwFN91pH&_nc_oc=Adlrg5KO0mUwcgzqYnk3TFET5EPvqIZQhmZUHXzmlpNzrD0QpYsUmdWfZ2cH7KJhQ_Jymre76RwOHUqPEiIQm4cX&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=UX7N9kGiqNNdGFe8DDb9yQ&oh=00_AfeAfhdv85S57V7cRsNLU21zPmKYncGGXZ45t1yjespx6Q&oe=68FF0069,https://www.instagram.com/p/DE2RAZnuzzU/,0.0010319917440660474
2024-03-12T16:12:34+0000,"We are thrilled to announce our 30th mainstage production! (Can you believe it?!) Othello is coming to @centeratwestpark for two weeks starting April 12 under the brilliant direction of @christopherreedbrown 🍓
Tickets are on sale now and can be found on our website and in the link in our bio. Don’t miss this iconic tragedy that asks: “Can true love endure in the face of extreme hate?”

Poster by the incomparable @avoidohio

#HamletIsntDead #HID #Hidiots #Othello #Shakespeare #NYCTheatre #NYCShakespeare",1.0,995,111.0,https://scontent-lga3-3.cdninstagram.com/v/t51.29350-15/432600943_2199023180432217_1726391454970271311_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=106&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=fTBmhUHGdRoQ7kNvwFbZVHG&_nc_oc=Adn5r4omDWaCvWFWG_cD1NqEwfyeDUbho_-qS-mEnZhP5nEUKN6kvJzor1dHqDO_Wz-t_ZsRb__6Tm9VufRmwAbQ&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=NMh7la5AfM9mywX1Im3YVQ&oh=00_AffmX1CI5j2_BxQC0DSMNjFxSg9nkJqh3NwOr7Yw-lTWdQ&oe=68FEFA76,https://www.instagram.com/p/C4a6OVcui8i/,0.0010050251256281408
2025-02-17T14:25:28+0000,"Everyone's favorite crew of misfits is BACK and bigger than ever for #NYCFringe 
Can these Shakespearean side characters survive the script cut, or will they wait in the wings indefinitely? Find out in April at @wildprojectnyc (have you donated to #SaveWildProject yet?- do it!!)

#HamletIsntDead #HIDiots #WhenMyCueComes 

Image Description: Poster for the NYC Fringe production of When My Cue Comes, on a lined notebook paper background featuring a drawing of a woman at a cluttered desk. On the desk is a clipboard and a paper that says ""cue sheet"" and the woman holds up a bright yellow card with an exclamation point.
When My Cue Comes is directed by B Carty and was devised by Aaron Moore, Gabriel Ethridge, Madeline Parks, Natalie DeBoer, and Reid Watson. Showtimes are April third, ninth, twelfth, and fourteenth at Wild Project. Produced by Hamlet Isn’t Dead.",1.0,1036,48.0,https://scontent-lga3-1.cdninstagram.com/v/t51.29350-15/480152693_638758038557575_8930167725630241779_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=103&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=fgkT5YzifQgQ7kNvwE4Jh0J&_nc_oc=AdkBsrLdWP0E5cH3V7QB3KmgNMBwxprIaHie7jnSawsP2r23joPn8HjLyjEhclYBpjHKZrys7B8jGOvAuR0rzRxK&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=UX7N9kGiqNNdGFe8DDb9yQ&oh=00_Afe7AJxqVSq6be_cLwED0LGw3P70Z41zwM9w53wddIhN2g&oe=68FEEA2D,https://www.instagram.com/p/DGLWZYCvYfs/,0.0009652509652509653
2025-02-10T13:58:47+0000,"Next in our For Bard’s Sake series is #ShrewYou 🐭🤬 Featuring the HID Directorial Debut of our very own @nickcstokes
Nick and our illustrious cast will tackle one of the Bard’s most problematic plays. Find out if they can fix it!!
One night only! Tickets in our bio!!

#NoHateSpeare #ForBardsSake #Shakespeare #HamletIsntDead #NYCActor #Hidiots #TheatreKid #TamingOfTheShrew",1.0,1299,50.0,https://scontent-lga3-3.cdninstagram.com/v/t51.29350-15/476966172_1149974716769625_1463304103866745401_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=106&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=yoXLZRbZMAsQ7kNvwG8-N_7&_nc_oc=AdlWkRMUJxWr-PAqvnlgFmL3SImQsFzX0q8BIl1lLSFsf7pUEfq3o6j9K4ld5JRfqo1ylw10iV7qJn4UX-23SmRk&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=UX7N9kGiqNNdGFe8DDb9yQ&oh=00_AfeTBrQdfJPhvrgl7mGhV8FHOJZeuqDhUhByZ-I6M-wefA&oe=68FEF3B8,https://www.instagram.com/p/DF5RNm9Owzr/,0.0007698229407236335
2024-09-10T12:51:54+0000,"It has begun!! We had a fantastic read-through last night with this gorgeous cast! Come see them bring everyone's favorite Shakespearean epic to life-- Pericles sets sail October 17th ⛵️

#Pericles #HamletIsntDead #Hidiots #Shakespeare #NoBoysAllowed #NYCShakespeare #ClassicalActor",1.0,1305,90.0,https://scontent-lga3-1.cdninstagram.com/v/t51.29350-15/459034075_822965586574328_3510133125186511373_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=l90yVAswytsQ7kNvwH5Rx0_&_nc_oc=Adlk-S81y4dRxHDiRTu3nD6SnV9xh8kHaleidTYE1IfTAxbQPgVQqjZ4lDdiGhh_sLFshu5ttgOYNxLBnMoDATrw&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=UX7N9kGiqNNdGFe8DDb9yQ&oh=00_AfcsfRpUhq3WCEYamVFh5b3DS6tZ_bd1iS-IJ3EFb7H90w&oe=68FF0DC4,https://www.instagram.com/p/C_vL70rOH8p/,0.0007662835249042146
2025-05-23T15:45:59+0000,"We are officially open!!! We could not be happier about last night's performance and our incredible opening night audience. Thank you for sharing this story with us! Here's to a fantastic two weekend run!!!

Look at these phenomenal shots by Giancarlo Osaben @osabenkenobi don't they make you want to come see the show live?? Get your tickets at the link in our bio- we close June 1st. #ThanksJupiter

#Cymbeline #Shakespeare #HamletIsntDead #Hidiots #ClassicalActor #TheatreKid #NYCShakespeare",1.0,1497,72.0,https://scontent-lga3-3.cdninstagram.com/v/t51.29350-15/500931313_1080430413898976_4331323524191392615_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=110&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=jNYezjZaygcQ7kNvwH8e821&_nc_oc=AdmHfKCTOzH1keLm31nXzK98zsqPSozMuSwhll2agsnAw8NQjihQy-o303gKSTziNASI_1qN_dXZMUKUdfcVCLvD&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=UX7N9kGiqNNdGFe8DDb9yQ&oh=00_Aff38XiXY4NtpLGR3Qt46lvurr-ZkDOs2eIKHcQ7nLWupw&oe=68FF1355,https://www.instagram.com/p/DKAGkFNNRZi/,0.0006680026720106881
2025-01-06T13:47:51+0000,"""How high a pitch his resolution soars!""
We took some time to think about what resolutions these Shakespeare characters would have. What are your New Years Resolutions?
Lots of #HIDiocy planned for 2025! Stay tuned for some exciting announcements!

#HamletIsntDead #Hidiots #Shakespeare #ClassicalActor #TheatreKid #NewYearsResolution",1.0,1623,83.0,https://scontent-lga3-1.cdninstagram.com/v/t51.29350-15/472771951_3880722492148138_7677256190516393567_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=9WSX_V2V-zEQ7kNvwHfs-UE&_nc_oc=Adni1KkeX7oY7d-pNhXlwIsFEQBIdrprhpsKJrLDU5jvNes1zw7_ZmvC20xAtkkobV_BqzYtP2BczQXSvB0CT3FK&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=UX7N9kGiqNNdGFe8DDb9yQ&oh=00_AfdkYW3Uy0dHyRHP_6CgbUnnWdV0OL_s0zT_35O4AVY7rg&oe=68FEFFC7,https://www.instagram.com/p/DEfII6hOUaG/,0.0006161429451632779
2024-09-16T16:02:58+0000,"Our ticket link is LIVE! 

The story of Pericles is one that deserves to be told… from an entirely new perspective. 

Come for the pirates, jousting tournaments, and sea shanties... Stay for the gorgeous performances, choreography, and original music by @sleotacarlin. Featuring a no-boys-allowed cast, Hamlet Isn't Dead's Pericles asks the question, “what makes a life worth living?” 

⚓️ Set sail with us on October 17th! Ticket link in our bio 🎟

Stunning poster designed by Josh Stauffer!!! 

#Pericles #HamletIsntDead #Hidiots #Shakespeare #CenterAtWestPark #NYCShakespeare #NoBoysAllowed #ClassicalActor #ComeSailAway",1.0,2427,74.0,https://scontent-lga3-3.cdninstagram.com/v/t51.29350-15/460353912_1593912951231628_4582703277763067756_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=110&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=F8bUk371dKgQ7kNvwEdh9ca&_nc_oc=AdlDmIFkstOuH1IMZuw-LdJOXUPsi-suj6LHCGX73JzfMvWu5vdE4tWMotor1v7j_Q4SSnnuKBR0e9nbr6EMCXIN&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=UX7N9kGiqNNdGFe8DDb9yQ&oh=00_Affyu9dCw2J4A1WQ-zr5XcphraBKmDXG-ffiE0xyWNNIMA&oe=68FF0CE6,https://www.instagram.com/p/C_--kfDuQPP/,0.00041203131437989287
2024-10-21T12:30:48+0000,"Our second week of performances is fast approaching- starting with our Understudy Showcase on Wednesday! These three outstanding performers are covering multiple tracks, including the ones they're portraying in two days. This show would not be possible without their time and talent- come see them shine!! Tickets available at the link in our bio!
#Pericles #Shakespeare #HamletIsntDead #Hidiots #ClassicalActor #NoBoysAllowed #NYCShakespeare 

Text reads, ""Hamlet Isn’t Dead’s Pericles. Understudy night October twenty third at seven thirty. Adaline Gomez as Marina and Second Knight, Stefania Gonzalez as Pericles, Audrey Loomis as Gower and Band.
Adaline Gomez is a NYC based actor and sad little poem writer. She has had a blast making her Hamlet Isn’t Dead debut! Recent credits include the Oresteia with the Gallery Players; Alice Again, Much Ado About Nothing, and Henry IV pt. 1&2 with Stag and Lion Theatre Company; and Jean Jackets and Red Pandas at the NY Theater Festival. She received her BFA from the New School for Drama. 
Stefania Gonzalez is an actress, fight choreographer, and producer living in New York City, originally from Ann Arbor, MI. She has her BFA from the University of Michigan and has also studied Shakespeare at the London Academy of Music and Dramatic Arts. She is known for playing Alicia in The Thanksgiving Play in Palm Springs, CA and Tania in Native Gardens at Meadowbrook Theater, as well as Juliet in R&J inLondon and Marion in the Heart of Robin Hood at UofM. Stefania Gonzalez dot com.
Audrey Loomis is a NYC based actor originally from Austin Texas. Other theatre credits include As You Like It (Amoeba Productions), Cymbeline, Little Women (Quest Players), Comedy of Errors and Measure for Measure (Hoosier Shakespeare Festival). She is a graduate of the University of Texas at Austin, and her undergraduate thesis, “Unsex Me: Exploring Gendered Adaptation in Shakespeare” was presented at the Utah Shakespeare Festival’s Wooden O Symposium.""",1.0,3630,63.0,https://scontent-lga3-2.cdninstagram.com/v/t51.29350-15/464131865_1077959940720758_2641481990828487327_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=105&ccb=1-7&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=xOgnjb9EE8AQ7kNvwEjySJ5&_nc_oc=AdkCKjwbxB-dR832Ua0EJPHMVmOXPe6ijsOqgzuFy2KgyAd8BJWs3IqDQ2Hw9TlraNhv49KzJGcSmpNPb5tGpGsi&_nc_zt=23&_nc_ht=scontent-lga3-2.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=UX7N9kGiqNNdGFe8DDb9yQ&oh=00_AffzVZpvUH2hzV8aLSKpVj2iNO_uRZYw0u6NMzw2udbzPQ&oe=68FEEC42,https://www.instagram.com/p/DBYuIlavg0e/,0.0002754820936639118
